"Date","Observer.name","Stake","Plot","Fence","Tag","SpCode","Height.cm","Notes","X","Y","perc.leaf","Invasive1","perc.Invasive1","X.1","X.2","X.3","X.4","X.5","Invasive2","perc.Invasive2","Invasive3","perc.Invasive3","Invasive4"
"8/10/2012","Homan, Catlin",1128,"East",FALSE,"","libe",11,"New 2012",NA,NA,75,"",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"East",FALSE,"","libe",23,"New 2012",NA,NA,75,"",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"East",FALSE,"","libe",10.4,"New 2012",NA,NA,75,"",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"East",FALSE,"","ulru",17.2,"New 2012",NA,NA,75,"",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"South",FALSE,"3435","fram",24.5,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"South",FALSE,"3436","syor",28.2,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"South",FALSE,"3437","syor",21.4,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"South",FALSE,"3438","loja",93,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"South",FALSE,"3439","ulru",NA,"TR, D",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"South",FALSE,"3440","loja",86.2,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"South",FALSE,"3441","fram",19.2,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"South",FALSE,"3443","fram",16,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"South",FALSE,"3444","fram",13.9,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"South",FALSE,"3445","fram",14.7,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"South",FALSE,"3446","ceca",45,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"South",FALSE,"3447","ceca",16.5,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"South",FALSE,"","paqu",15.6,"New 2012",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"South",FALSE,"","fram",17.7,"New 2012",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"South",FALSE,"","ulru",10.5,"New 2012",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"South",FALSE,"","syor",21.3,"New 2012",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"West",FALSE,"3448","fram",13.3,"",NA,NA,85,"",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"West",FALSE,"3449","loja",29.6,"",NA,NA,85,"",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"West",FALSE,"3452","libe",16.1,"Multpile stems",NA,NA,85,"",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"West",FALSE,"3453","fram",14.2,"",NA,NA,85,"",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"West",FALSE,"3454","fram",17.2,"",NA,NA,85,"",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"West",FALSE,"3455","fram",12,"",NA,NA,85,"",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"West",FALSE,"3456","ulru",15.9,"",NA,NA,85,"",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"West",FALSE,"3457","fram",19.3,"",NA,NA,85,"",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"West",FALSE,"3459","fram",19.1,"",NA,NA,85,"",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"West",FALSE,"3460","fram",20.5,"",NA,NA,85,"",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"West",FALSE,"3461","ceor",25.4,"",NA,NA,85,"",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"West",FALSE,"3462","fram",16.5,"",NA,NA,85,"",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"West",FALSE,"1852-00","paqu",20.2,"",NA,NA,85,"",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"West",FALSE,"1866-00","paqu",16.3,"",NA,NA,85,"",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"West",FALSE,"1871-00","fram",20.2,"",NA,NA,85,"",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"West",FALSE,"","acru",6.9,"New 2012",NA,NA,85,"",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"West",FALSE,"","vipr",13.9,"New 2012",NA,NA,85,"",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/10/2012","Homan, Catlin",1128,"West",FALSE,"","fram",21.2,"New 2012",NA,NA,85,"",2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1408","fram",10.4,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1409","libe",NA,"TR, D",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1410","fram",13.5,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1412","fram",8.8,"TR",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1413","fram",17.3,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1416","fram",13.1,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1417","fram",11.4,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1418","syor",39.1,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1419","fram",10.3,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1420","libe",NA,"TR, D",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1421","fram",8.9,"TR",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1422","fram",NA,"TR, same as 1423",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1423","fram",12.4,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1425","fram",12.5,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1426","fram",NA,"TR, D",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1427","fram",9,"TR",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1430","fram",9.8,"TR",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1431","libe",NA,"TR, D",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1432","libe",NA,"TR, D",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1433","fram",11.9,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1435","libe",7.1,"TR",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1436","fram",8.9,"TR",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1437","fram",NA,"TR, D",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1438","fram",9.5,"TR",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1440","libe",NA,"TR, D",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1442","fram",NA,"TR, D",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1444","libe",9.1,"TR",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1445","libe",NA,"TR, D",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1446","fram",12.1,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1447","libe",NA,"TR, D",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1449","fram",15,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1450","fram",11.1,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1451","libe",NA,"TR, D",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1452","fram",12.2,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1453","fram",12.6,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1454","fram",10.8,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1455","fram",10.6,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1457","fram",NA,"TR, D",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1458","libe",NA,"TR, D",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1459","libe",NA,"TR, D",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1460","prse",22.9,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1461","fram",15.1,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1462","fram",9.6,"TR",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1463","fram",12,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1465","fram",NA,"TR, D",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1466","libe",16.2,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1468","fram",11.6,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1469","fram",12.4,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1470","libe",NA,"TR, D",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1471","fram",13,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1472","fram",10,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1473","caco",35.8,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1474","fram",10.1,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1475","fram",11.4,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1477","fram",10.6,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1479","libe",NA,"TR, D",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1480","fram",11.8,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1481","libe",NA,"TR, D",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1482","libe",11.3,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1484","fram",NA,"TR, D",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1485","fram",9.9,"TR",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1486","fram",NA,"TR, D",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1487","fram",9.1,"TR",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1569","libe",15.4,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1565-00","libe",NA,"TR, D",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"1567-00","libe",13.1,"",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"","litu",4,"New 2012",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"","litu",4.3,"New 2012",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"","quve",7,"New 2012",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"","libe",7.8,"New 2012",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"","paqu",7.9,"New 2012",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"","paqu",8.2,"New 2012",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"","libe",8.5,"New 2012",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"","libe",8.8,"New 2012",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"","libe",9.6,"New 2012",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"","libe",9.9,"New 2012",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"","libe",11,"New 2012",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"","paqu",10.5,"New 2012",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"East",TRUE,"","paqu",10.3,"New 2012",NA,NA,70,"",5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1759","loja",47.1,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1760","fram",8.6,"TR",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1769","syor",50.5,"",0.58,0.15,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1761","libe",11.5,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1762","fram",11.6,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1763","loja",NA,"TR, D",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1764","fram",NA,"TR, D",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1765","libe",NA,"TR, D",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1766","libe",NA,"TR, D",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1767","fram",NA,"TR, D",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1768","libe",11.1,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1771","fram",12.6,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1772","fram",10.2,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1773","fram",11.3,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1774","libe",19.7,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1775","syor",29.2,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1776","fram",15.3,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1777","fram",11.4,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1779","syor",48.6,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1780","libe",76.6,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1782","fram",7.8,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1783","syor",NA,"TR, D",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1785","fram",9.4,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1786","fram",5.8,"TR",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1787","fram",4.4,"TR",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1790","fram",NA,"TR, D",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1792","saal",81.8,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1793","loja",NA,"TR, D",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1794","fram",13.4,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1795","fram",10.5,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1796","syor",50.6,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1796","fram",NA,"TR, D",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1798","fram",14.6,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1789","loja",94,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1800","fram",9,"TR",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1801","syor",37,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1802","fram",10.4,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1803","cofl",25.5,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1804","paqu",NA,"TR, D",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1806","paqu",NA,"TR, D",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1808","fram",10.2,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1809","fram",12,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1811","fram",9.4,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1812","fram",16.4,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1813","fram",13.5,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1814","fram",10.5,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1815","prav",NA,"TR, D",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1816","fram",12.2,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8/2/2012","Homan, Zhang",1202,"South",TRUE,"1817","fram",10.1,"",NA,NA,70,"",10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA
