Census date,Observer Name,Stake,Plot,%L ,%Invas,InvSp,PlotInfo.PlotID,Note,Fence,Tag,2010 Tag,SpCode,Height.cm,#leaves,Notes,,,
6/29/2011,"Jenny,Mike",1310,East,30,5,alpe,1310East,,TRUE,blank-2011,,paqu,1,1,,,,
6/29/2011,"Jenny,Mike",1310,East,30,5,alpe,1310East,,TRUE,blank-2011,,prse,8,5,,,,
6/29/2011,"Jenny,Mike",1310,South,40,5,alpe,1310South,,TRUE,574,,cagl,17,2,,,,
6/29/2011,"Jenny,Mike",1310,South,40,5,alpe,1310South,,TRUE,575,,beth,44,50,,,,
6/29/2011,"Jenny,Mike",1310,South,40,5,alpe,1310South,,TRUE,576,,vitis,17.5,4,,,,
6/29/2011,"Jenny,Mike",1310,South,40,5,alpe,1310South,,TRUE,577,,prse,39,37,,,,
6/29/2011,"Jenny,Mike",1310,South,40,5,alpe,1310South,,TRUE,579,,cagl,7,2,,,,
6/29/2011,"Jenny,Mike",1310,South,40,5,alpe,1310South,,TRUE,blank-2011,,litu,1.2,2,2 cotyl,,,
6/29/2011,"Jenny,Mike",1310,South,40,5,alpe,1310South,,TRUE,blank-2011,,litu,1.5,2,2 cotyl,,,
6/29/2011,"Jenny,Mike",1310,South,40,5,alpe,1310South,,TRUE,blank-2011,,litu,2.5,2,2 cotyl,,,
6/29/2011,"Jenny,Mike",1310,South,40,5,alpe,1310South,,TRUE,blank-2011,,litu,3,2,2 cotyl,,,
6/29/2011,"Jenny,Mike",1310,South,40,5,alpe,1310South,,TRUE,blank-2011,,vitis,3,2,2 cotyl,,,
6/29/2011,"Lorien,Natalia",1310,West,50,20,,1310West,,TRUE,580,,libe,27,12,,,,
6/29/2011,"Lorien,Natalia",1310,West,50,20,,1310West,,TRUE,581,,paqu,6.2,1,,,,
6/29/2011,"Lorien,Natalia",1310,West,50,20,,1310West,,TRUE,582,,caca,28.5,23,,,,
6/29/2011,"Lorien,Natalia",1310,West,50,20,,1310West,,TRUE,584,,beth,28.9,50,,,,
6/29/2011,"Lorien,Natalia",1310,West,50,20,,1310West,,TRUE,585,,paqu,10.8,4,,,,
6/29/2011,"Lorien,Natalia",1310,West,50,20,,1310West,,TRUE,6955,,fram,12,2,new tag-individual,,,
6/29/2011,"Lorien,Natalia",1310,West,50,20,,1310West,,TRUE,6959,,fram,23,5,new tag-individual,,,
6/29/2011,"Lorien,Natalia",1310,West,50,20,,1310West,,TRUE,blank-2011,,fram,5.7,2,2 cotyl,,,
6/29/2011,"Lorien,Natalia",1310,West,50,20,,1310West,,TRUE,blank-2011,,fram,3.7,2,2 cotyl,,,
6/29/2011,"Lorien,Natalia",1310,West,50,20,,1310West,,TRUE,blank-2011,,litu,4.5,2,2 cotyl,,,
6/29/2011,"Lorien,Natalia",1310,West,50,20,,1310West,,TRUE,blank-2011,,litu,2,1,2 cotyl,,,
6/29/2011,"Lorien,Natalia",1310,West,50,20,,1310West,,TRUE,blank-2011,,vitis,6,2,1 cotyl,,,
7/13/2011,"Natalia,Doug",1312,East,85,<5,,1312East,,TRUE,371,,fram,31.9,4,,,,
7/13/2011,"Natalia,Doug",1312,East,85,<5,,1312East,,TRUE,372,,paqu,9,1,,,,
7/13/2011,"Natalia,Doug",1312,East,85,<5,,1312East,,TRUE,373,,paqu,2.4,1,,,,
7/13/2011,"Natalia,Doug",1312,East,85,<5,,1312East,,TRUE,374,,fram,50.5,9,,,,
7/13/2011,"Natalia,Doug",1312,East,85,<5,,1312East,,TRUE,375,,fram,100,32,,,,
7/13/2011,"Natalia,Doug",1312,East,85,<5,,1312East,,TRUE,376,,fram,9.5,2,,,,
7/13/2011,"Natalia,Doug",1312,East,85,<5,,1312East,,TRUE,378,,libe,36.9,20,,,,
7/13/2011,"Natalia,Doug",1312,East,85,<5,,1312East,,TRUE,379,,vipr,58,50,,,,
7/13/2011,"Natalia,Doug",1312,East,85,<5,,1312East,,TRUE,blank-2011,,fram,2,4,,,,
7/13/2011,"Natalia,Doug",1312,East,85,<5,,1312East,,TRUE,blank-2011,,fram,6.8,4,,,,
7/13/2011,"Natalia,Doug",1312,East,85,<5,,1312East,,TRUE,blank-2011,,litu,3.8,2,2 cotyl,,,
7/13/2011,"Natalia,Doug",1312,East,85,<5,,1312East,,TRUE,blank-2011,,litu,3.5,4,,,,
7/13/2011,"Natalia,Doug",1312,East,85,<5,,1312East,,TRUE,blank-2011,,paqu,1.8,2,,,,
7/13/2011,"Natalia,Doug",1312,East,85,<5,,1312East,,TRUE,blank-2011,,paqu,5,3,,,,
7/13/2011,"Jenny,Alex",1312,South,80,0,,1312South,,TRUE,381,,paqu,9,2,,,,
7/13/2011,"Jenny,Alex",1312,South,80,0,,1312South,,TRUE,382,,paqu,7.5,4,,,,
7/13/2011,"Jenny,Alex",1312,South,80,0,,1312South,,TRUE,383,,paqu,2.5,3,,,,
7/13/2011,"Jenny,Alex",1312,South,80,0,,1312South,,TRUE,385,,fram,29,5,,,,
7/13/2011,"Jenny,Alex",1312,South,80,0,,1312South,,TRUE,387,,fram,28,3,,,,
7/13/2011,"Jenny,Alex",1312,South,80,0,,1312South,,TRUE,389,,fram,26.5,7,,,,
7/13/2011,"Jenny,Alex",1312,South,80,0,,1312South,,TRUE,392,,fram,13.5,11,,,,
7/13/2011,"Jenny,Alex",1312,South,80,0,,1312South,,TRUE,393,,paqu,6,2,,,,
7/13/2011,"Natalia,Doug",1312,West,10,0,,1312West,,TRUE,396,,fram,16.7,3,,,,
7/13/2011,"Natalia,Doug",1312,West,10,0,,1312West,,TRUE,398,,paqu,10,2,,,,
7/13/2011,"Natalia,Doug",1312,West,10,0,,1312West,,TRUE,1639-00,,fram,19.5,5,new tag-individual,,,
7/13/2011,"Natalia,Doug",1312,West,10,0,,1312West,,TRUE,blank-2011,,tora,8.5,1,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,2677,,fram,11.5,2,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,2678,,fram,11,4,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,2679,,fram,11.2,4,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,2683,,fram,4,2,2 cotyl,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,2684,,acru,5.7,2,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,2685,,fram,7.5,2,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,2686,,acru,11.3,4,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,2689,,nysy,20,11,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,2690,,fram,12,2,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,2700,,fram,12.5,6,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,2701,,fram,8.5,3,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,2703,,fram,14,3,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,2736,,fram,5.5,4,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,2737,,fram,14,2,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,2831,,caco,20,2,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,6367-00,,fram,14,2,2 cotyl; new tag-data sheet missing in 2010,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,6392-00,,fram,12,4,new tag-data sheet missing in 2010,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,6393-00,,fram,16,6,new tag-data sheet missing in 2010,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,7,4,1 cotyl,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,7.5,3,1 cotyl,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,6.5,2,2 cotyl,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,2.5,2,2 cotyl,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,8,2,2 cotyl,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,2,2,2 cotyl,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,6.5,2,2 cotyl,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,8.5,2,2 cotyl,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,5.5,2,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,4,2,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,5.5,2,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,6,2,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,9,2,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,5.5,2,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,3,2,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,6.5,2,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,4.5,2,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,7.5,3,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,5,2,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,7,2,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,7.5,2,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,8.5,4,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,9,2,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,7,2,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,9.5,2,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,7.5,3,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,7.6,2,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,fram,2.5,2,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,litu,2.5,2,2 cotyl,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,vitis,6,3,,,,
7/15/2011,"Tre, Lorien",1319,East,35,5,mivi,1319East,,FALSE,blank-2011,,vitis,3,2,,,,
7/15/2011,"Tre, Lorien",1319,South,5,5,mivi,1319South,,FALSE,blank-2011,,fram,7.5,2,2 cotyl,,,
7/15/2011,"Tre, Lorien",1319,South,5,5,mivi,1319South,,FALSE,blank-2011,,havi,6.2,2,2 cotyl,,,
7/15/2011,"Tre, Lorien",1319,South,5,5,mivi,1319South,,FALSE,blank-2011,,havi,7,3,,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,2748,,fram,5.5,2,,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,2750,,fram,12.5,1,,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,2754,,fram,14.5,2,,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,2760,,fram,8.5,4,,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,2761,,fram,5,4,,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,2763,,syor,15.5,33,,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,2764,,caco,11.5,2,,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,2341-00,,qual,11.5,3,new tag-individual,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,2345-00,,acru,12.5,8,new tag-individual,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,2347-00,,saal,14,3,new tag-individual,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,blank-2011,,acru,5,4,,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,blank-2011,,acru,3,4,,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,blank-2011,,fram,3.5,2,1 cotyl,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,blank-2011,,fram,3.5,2,2 cotyl,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,blank-2011,,fram,7,2,2 cotyl,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,blank-2011,,fram,5,2,2 cotyl,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,blank-2011,,fram,7.5,2,2 cotyl,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,blank-2011,,fram,4.5,2,2 cotyl,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,blank-2011,,fram,7,3,,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,blank-2011,,fram,9,3,,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,blank-2011,,fram,8,2,,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,blank-2011,,fram,7,4,,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,blank-2011,,fram,6.5,2,,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,blank-2011,,fram,6,2,,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,blank-2011,,fram,3,2,,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,blank-2011,,fram,6,2,,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,blank-2011,,fram,2,4,,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,blank-2011,,paqu,4.5,3,,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,blank-2011,,qual,8,5,,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,blank-2011,,vitis,1,3,1 cotyl,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,blank-2011,,vitis,3.5,2,2 cotyl,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,blank-2011,,vitis,4.5,3,,,,
7/15/2011,"Jenny, Alex",1319,West,5,5,,1319West,,FALSE,blank-2011,,vitis,5.5,6,,,,
7/19/2011,"Chris, Doug",1322,East,5,0,,1322East,,FALSE,1033,,qual,11,3,,,,
7/19/2011,"Chris, Doug",1322,East,5,0,,1322East,,FALSE,1034,,fram,6,4,,,,
7/19/2011,"Chris, Doug",1322,East,5,0,,1322East,,FALSE,blank-2011,,fram,5.5,2,,,,
7/19/2011,"Chris, Doug",1322,East,5,0,,1322East,,FALSE,blank-2011,,litu,3.5,2,2 cotyl,,,
7/19/2011,"Chris, Doug",1322,East,5,0,,1322East,,FALSE,blank-2011,,litu,3,2,2 cotyl,,,
7/19/2011,"Chris, Doug",1322,East,5,0,,1322East,,FALSE,blank-2011,,litu,3,2,2 cotyl,,,
7/19/2011,"Chris, Doug",1322,East,5,0,,1322East,,FALSE,blank-2011,,litu,3,2,2 cotyl,,,
7/19/2011,"Chris, Doug",1322,East,5,0,,1322East,,FALSE,blank-2011,,litu,3,2,2 cotyl,,,
7/19/2011,"Chris, Doug",1322,East,5,0,,1322East,,FALSE,blank-2011,,litu,3,2,2 cotyl,,,
7/19/2011,"Chris, Doug",1322,East,5,0,,1322East,,FALSE,blank-2011,,litu,2.5,3,2 cotyl,,,
7/19/2011,"Chris, Doug",1322,East,5,0,,1322East,,FALSE,blank-2011,,litu,2.5,2,2 cotyl,,,
7/19/2011,"Chris, Doug",1322,East,5,0,,1322East,,FALSE,blank-2011,,litu,3.5,3,2 cotyl,,,
7/19/2011,"Chris, Doug",1322,East,5,0,,1322East,,FALSE,blank-2011,,litu,5,3,2 cotyl,,,
7/19/2011,"Chris, Doug",1322,East,5,0,,1322East,,FALSE,blank-2011,,vitis,2,3,2 cotyl,,,
7/19/2011,"Chris, Doug",1322,East,5,0,,1322East,,FALSE,blank-2011,,vitis,1,2,,,,
7/19/2011,"Chris, Doug",1322,East,5,0,,1322East,,FALSE,blank-2011,,vitis,4.5,3,,,,
7/19/2011,"Chris, Doug",1322,South,5,5,,1322South,,FALSE,1036,,fram,11,4,,,,
7/19/2011,"Chris, Doug",1322,South,5,5,,1322South,,FALSE,1037,,vitis,4,3,,,,
7/19/2011,"Chris, Doug",1322,South,5,5,,1322South,,FALSE,1040,,paqu,5,1,,,,
7/19/2011,"Chris, Doug",1322,South,5,5,,1322South,,FALSE,blank-2011,,ceca,2.5,2,,,,
7/19/2011,"Chris, Doug",1322,South,5,5,,1322South,,FALSE,blank-2011,,litu,2,2,2 cotyl,,,
7/19/2011,"Chris, Doug",1322,South,5,5,,1322South,,FALSE,blank-2011,,litu,4,3,2 cotyl,,,
7/19/2011,"Chris, Doug",1322,South,5,5,,1322South,,FALSE,blank-2011,,qual,3,2,2 cotyl,,,
7/19/2011,"Chris, Doug",1322,South,5,5,,1322South,,FALSE,blank-2011,,vitis,4,1,1 cotyl,,,
7/19/2011,"Chris, Doug",1322,South,5,5,,1322South,,FALSE,blank-2011,,vitis,2,5,,,,
7/19/2011,"Chris, Doug",1322,West,5,5,,1322West,,FALSE,1042,,fram,10.5,3,new tag-individual,,,
7/19/2011,"Chris, Doug",1322,West,5,5,,1322West,,FALSE,1043,,fram,10,4,,,,
7/19/2011,"Chris, Doug",1322,West,5,5,,1322West,,FALSE,1045,,fram,10,6,,,,
7/19/2011,"Chris, Doug",1322,West,5,5,,1322West,,FALSE,2292-00,,nysy,14,6,new tag-individual,,,
7/19/2011,"Chris, Doug",1322,West,5,5,,1322West,,FALSE,blank-2011,,quve,8,3,,,,
7/19/2011,"Chris, Doug",1322,West,5,5,,1322West,,FALSE,blank-2011,,vitis,6,4,,,,
7/19/2011,"Chris, Doug",1323,East,5,5,mivi,1323East,,FALSE,1025,,vapa,26,50,,,,
7/19/2011,"Chris, Doug",1323,East,5,5,mivi,1323East,,FALSE,1026,,amar,10,4,,,,
7/19/2011,"Chris, Doug",1323,East,5,5,mivi,1323East,,FALSE,1027,,nysy,17,5,,,,
7/19/2011,"Chris, Doug",1323,East,5,5,mivi,1323East,,FALSE,blank-2011,,cagl,8.5,2,,,,
7/19/2011,"Chris, Doug",1323,East,5,5,mivi,1323East,,FALSE,blank-2011,,litu,2,3,2 cotyl,,,
7/19/2011,"Chris, Doug",1323,East,5,5,mivi,1323East,,FALSE,blank-2011,,litu,3,2,2 cotyl,,,
7/19/2011,"Chris, Doug",1323,East,5,5,mivi,1323East,,FALSE,blank-2011,,litu,1.5,2,2 cotyl,,,
7/19/2011,"Chris, Doug",1323,East,5,5,mivi,1323East,,FALSE,blank-2011,,vapa,7.5,7,,,,
7/19/2011,"Chris, Doug",1323,South,5,0,,1323South,,FALSE,1591-00,,qual,8.5,2,new tag-individual,,,
7/19/2011,"Chris, Doug",1323,South,5,0,,1323South,,FALSE,blank-2011,,caco,9,2,,,,
7/19/2011,"Chris, Doug",1323,South,5,0,,1323South,,FALSE,blank-2011,,fram,4.5,3,1 cotyl,,,
7/19/2011,"Chris, Doug",1323,West,5,0,,1323West,,FALSE,1032,,caco,9,2,outside of current plot,,,
7/19/2011,"Chris, Doug",1323,West,5,0,,1323West,,FALSE,blank-2011,,fram,9.5,4,,,,
7/19/2011,"Chris, Doug",1323,West,5,0,,1323West,,FALSE,blank-2011,,fram,6,2,,,,
7/19/2011,"Chris, Doug",1323,West,5,0,,1323West,,FALSE,blank-2011,,vitis,3,2,2 cotyl,,,
7/19/2011,"Chris, Doug",1323,West,5,0,,1323West,,FALSE,blank-2011,,vitis,2.5,1,,,,
7/19/2011,"Chris, Doug",1324,East,5,0,,1324East,,FALSE,3343,,cagl,11,3,,,,
7/19/2011,"Chris, Doug",1324,East,5,0,,1324East,,FALSE,3346,,syor,24,32,,,,
7/19/2011,"Chris, Doug",1324,East,5,0,,1324East,,FALSE,3347,,cagl,11,2,,,,
7/19/2011,"Chris, Doug",1324,East,5,0,,1324East,,FALSE,1596-00,,qual,11,2,new tag-individual,,,
7/19/2011,"Chris, Doug",1324,East,5,0,,1324East,,FALSE,blank-2011,,ceca,3,3,,,,
7/19/2011,"Chris, Doug",1324,East,5,0,,1324East,,FALSE,blank-2011,,ceca,7,3,,,,
7/19/2011,"Chris, Doug",1324,South,5,0,,1324South,,FALSE,1594-00,,fram,12,4,new tag-individual,,,
7/19/2011,"Chris, Doug",1324,South,5,0,,1324South,,FALSE,blank-2011,,qusp,8.5,3,,,,
7/19/2011,"Chris, Doug",1324,West,5,0,,1324West,,FALSE,3350,,ceca,10,3,,,,
7/19/2011,"Chris, Doug",1324,West,5,0,,1324West,,FALSE,3352,,fram,9.5,2,,,,
7/19/2011,"Chris, Doug",1324,West,5,0,,1324West,,FALSE,3353,,ceca,5.5,3,,,,
7/19/2011,"Chris, Doug",1324,West,5,0,,1324West,,FALSE,blank-2011,,ceca,9,3,,,,
7/19/2011,"Chris, Doug",1324,West,5,0,,1324West,,FALSE,blank-2011,,ceca,5.5,2,,,,
7/19/2011,"Chris, Doug",1324,West,5,0,,1324West,,FALSE,blank-2011,,ceca,5.5,4,,,,
7/19/2011,"Chris, Doug",1324,West,5,0,,1324West,,FALSE,blank-2011,,fram,7.5,2,,,,
7/19/2011,"Chris, Doug",1324,West,5,0,,1324West,,FALSE,blank-2011,,qual,7.5,2,,,,
7/19/2011,"Chris, Doug",1324,West,5,0,,1324West,,FALSE,blank-2011,,qual,5.5,3,,,,
7/19/2011,"Chris, Doug",1324,West,5,0,,1324West,,FALSE,blank-2011,,vitis,4.5,1,,,,
7/12/2011,"Tre,Natalia",1408,East,10,0,,1408East,,TRUE,750,,caca,24,22,,,,
7/12/2011,"Tre,Natalia",1408,East,10,0,,1408East,,TRUE,751,,caca,18,14,,,,
7/12/2011,"Tre,Natalia",1408,East,10,0,,1408East,,TRUE,754,,caca,7.5,2,,,,
7/12/2011,"Tre,Natalia",1408,East,10,0,,1408East,,TRUE,1597-00,,libe,19,20,new tag-individual,,,
7/12/2011,"Tre,Natalia",1408,East,10,0,,1408East,,TRUE,blank-2011,,libe,9.5,6,,,,
7/12/2011,"Jenny,Mike",1408,South,<5,0,,1408South,,TRUE,756,,paqu,9,1,,,,
7/12/2011,"Jenny,Mike",1408,South,<5,0,,1408South,,TRUE,758,,libe,9,7,,,,
7/12/2011,"Jenny,Mike",1408,South,<5,0,,1408South,,TRUE,760,,fram,6,2,,,,
7/12/2011,"Jenny,Mike",1408,South,<5,0,,1408South,,TRUE,blank-2011,,libe,7,3,,,,
7/12/2011,"Tre,Natalia",1408,West,<5,0,,1408West,,TRUE,761,,fram,7,2,,,,
6/29/2011,"Mike,Jenny",1411,East,70,0,,1411East,,TRUE,586,,paqu,7.5,3,,,,
6/29/2011,"Mike,Jenny",1411,East,70,0,,1411East,,TRUE,588,,paqu,22,14,,,,
6/29/2011,"Mike,Jenny",1411,East,70,0,,1411East,,TRUE,589,,ceca,83,50,,,,
6/29/2011,"Mike,Jenny",1411,East,70,0,,1411East,,TRUE,590,,ceca,17.5,9,,,,
6/29/2011,"Mike,Jenny",1411,East,70,0,,1411East,,TRUE,591,,fram,5.5,2,,,,
6/29/2011,"Mike,Jenny",1411,East,70,0,,1411East,,TRUE,593,,fram,48.1,9,,,,
6/29/2011,"Mike,Jenny",1411,East,70,0,,1411East,,TRUE,594,,cagl,29,3,,,,
6/29/2011,"Mike,Jenny",1411,East,70,0,,1411East,,TRUE,595,,ulru,16,20,,,,
6/29/2011,"Mike,Jenny",1411,East,70,0,,1411East,,TRUE,596,,libe,146,50,,,,
6/29/2011,"Mike,Jenny",1411,East,70,0,,1411East,,TRUE,598,,cagl,15,2,,,,
6/29/2011,"Mike,Jenny",1411,East,70,0,,1411East,,TRUE,6701,,caco,12.7,2,new tag-individual,,,
6/29/2011,"Mike,Jenny",1411,East,70,0,,1411East,,TRUE,6702,,acne,13.6,2,new tag-individual,,,
6/29/2011,"Mike,Jenny",1411,East,70,0,,1411East,,TRUE,6703,,paqu,14,2,new tag-individual,,,
6/29/2011,"Mike,Jenny",1411,East,70,0,,1411East,,TRUE,blank-2011,,litu,2,3,2 cotyl,,,
6/29/2011,"Mike,Jenny",1411,East,70,0,,1411East,,TRUE,blank-2011,,litu,2.5,1,2 cotyl,,,
6/29/2011,"Lorien,Natalia",1411,South,65,0,,1411South,,TRUE,599,,paqu,8.5,2,,,,
6/29/2011,"Lorien,Natalia",1411,South,65,0,,1411South,,TRUE,600,,caco,18,3,,,,
6/29/2011,"Lorien,Natalia",1411,South,65,0,,1411South,,TRUE,602,,libe,62,48,,,,
6/29/2011,"Lorien,Natalia",1411,South,65,0,,1411South,,TRUE,605,,fram,9.5,4,,,,
6/29/2011,"Lorien,Natalia",1411,South,65,0,,1411South,,TRUE,608,,fram,9.5,2,,,,
6/29/2011,"Lorien,Natalia",1411,South,65,0,,1411South,,TRUE,609,,fram,30,4,,,,
6/29/2011,"Lorien,Natalia",1411,South,65,0,,1411South,,TRUE,6953,,fram,11.1,4,new tag-individual,,,
6/29/2011,"Lorien,Natalia",1411,South,65,0,,1411South,,TRUE,6956,,fram,14.5,6,,,,
6/29/2011,"Lorien,Natalia",1411,South,65,0,,1411South,,TRUE,6960,,fram,17.7,6,2 cotyl,,,
6/29/2011,"Lorien,Natalia",1411,South,65,0,,1411South,,TRUE,blank-2011,,fram,9.5,4,2 cotyl,,,
6/29/2011,"Lorien,Natalia",1411,South,65,0,,1411South,,TRUE,blank-2011,,fram,6,4,,,,
6/29/2011,"Lorien,Natalia",1411,South,65,0,,1411South,,TRUE,blank-2011,,fram,6.4,6,,,,
6/29/2011,"Lorien,Natalia",1411,South,65,0,,1411South,,TRUE,blank-2011,,paqu,8.5,2,,,,
6/29/2011,"Mike,Jenny",1411,West,80,5,,1411West,,TRUE,610,,cagl,17,3,,,,
6/29/2011,"Mike,Jenny",1411,West,80,5,,1411West,,TRUE,611,,syor,29,50,,,,
6/29/2011,"Mike,Jenny",1411,West,80,5,,1411West,,TRUE,612,,caca,184,50,,,,
6/29/2011,"Mike,Jenny",1411,West,80,5,,1411West,,TRUE,blank-2011,,fram,3.4,2,2 cotyl,,,
