Census date,Observer Name,Stake,Plot,L (%),I  (%),InvSp,PlotInfo.PlotID,Note,Fence,Tag,SpCode,Height.cm,#leaves,Notes
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1139,fram,7,2,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1140,fram,7,2,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1141,fram,7,4,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1142,fram,6,2,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1143,fram,6.5,2,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1144,fram,5.5,2,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1145,fram,5,2,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1146,fram,7.5,2,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1147,fram,4.5,2,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1148,tora,5.5,3,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1149,tora,5,2,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1150,fram,6.5,2,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1151,fram,6,2,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1152,fram,6,2,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1153,fram,9,2,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1154,fram,8,4,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1155,fram,8,2,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1156,fram,10,2,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1157,fram,8.5,5,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1158,fram,8,1,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1159,fram,3,3,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1160,fram,5,4,1 cotyl
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1161,fram,7,2,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1162,fram,6,2,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1163,fram,8.5,5,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1164,fram,7,2,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1165,fram,5.5,3,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1166,fram,6.5,2,
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1167,fram,6,2,1 cotyl
8/20/2010,"ANGELA,  SEAN,  MIKE",1017,West,70,0,,1017W,,FALSE,1168,fram,9,3,
7/27/2010,"XIAOLI, KAREN, CHRIS",1020,East,93,0,,1020E,,FALSE,784,paqu,3,1,
7/27/2010,"XIAOLI, KAREN, CHRIS",1020,East,93,0,,1020E,,FALSE,785,acru,5,4,
7/27/2010,"XIAOLI, KAREN, CHRIS",1020,East,93,0,,1020E,,FALSE,786,vitis,4.5,3,
7/27/2010,"XIAOLI, KAREN, CHRIS",1020,East,93,0,,1020E,,FALSE,787,acru,5,4,
7/27/2010,"XIAOLI, KAREN, CHRIS",1020,East,93,0,,1020E,,FALSE,788,nysy,17,10,
7/27/2010,"XIAOLI, KAREN, CHRIS",1020,East,93,0,,1020E,,FALSE,789,vitis,6,3,
7/27/2010,"XIAOLI, KAREN, CHRIS",1020,East,93,0,,1020E,,FALSE,790,fram,5,2,
7/27/2010,"XIAOLI, KAREN, CHRIS",1020,East,93,0,,1020E,,FALSE,791,acru,3,1,
7/27/2010,"XIAOLI, KAREN, CHRIS",1020,East,93,0,,1020E,,FALSE,792,prse,4,4,
7/27/2010,"XIAOLI, KAREN, CHRIS",1020,East,93,0,,1020E,,FALSE,793,fram,11,2,
7/27/2010,"XIAOLI, KAREN, CHRIS",1020,East,93,0,,1020E,,FALSE,794,tora,6,2,
7/27/2010,"XIAOLI, KAREN, CHRIS",1020,East,93,0,,1020E,,FALSE,795,acru,5,1,
7/27/2010,"XIAOLI, KAREN, CHRIS",1020,East,93,0,,1020E,,FALSE,796,acru,5,4,
7/27/2010,"XIAOLI, KAREN, CHRIS",1020,East,93,0,,1020E,,FALSE,797,fram,6,2,2 cotyl
7/27/2010,"XIAOLI, KAREN, CHRIS",1020,East,93,0,,1020E,,FALSE,798,prse,6.5,6,
7/27/2010,"XIAOLI, KAREN, CHRIS",1020,East,93,0,,1020E,,FALSE,799,fram,7.5,2,
7/27/2010,"XIAOLI, KAREN, CHRIS",1020,East,93,0,,1020E,,FALSE,800,paqu,3.5,1,
7/27/2010,"XIAOLI, CHRIS, KAREN",1020,South,97,0,,1020S,,FALSE,1001,vitis,9,2,
7/27/2010,"XIAOLI, CHRIS, KAREN",1020,South,97,0,,1020S,,FALSE,1002,quve,12.5,2,
7/27/2010,"XIAOLI, CHRIS, KAREN",1020,South,97,0,,1020S,,FALSE,1003,acru,3.5,4,
7/27/2010,"XIAOLI, CHRIS, KAREN",1020,South,97,0,,1020S,,FALSE,1004,acru,3.5,4,
7/27/2010,"XIAOLI, CHRIS, KAREN",1020,South,97,0,,1020S,,FALSE,1005,vitis,4,2,
7/27/2010,"XIAOLI, CHRIS, KAREN",1020,South,97,0,,1020S,,FALSE,1006,acru,6.5,4,
7/27/2010,"XIAOLI, CHRIS, KAREN",1020,South,97,0,,1020S,,FALSE,1007,saal,8,1,
7/27/2010,"XIAOLI, CHRIS, KAREN",1020,South,97,0,,1020S,,FALSE,1008,amar,9,5,
7/27/2010,"XIAOLI, CHRIS, KAREN",1020,South,97,0,,1020S,,FALSE,1009,acru,4,2,
7/27/2010,"XIAOLI, CHRIS, KAREN",1020,South,97,0,,1020S,,FALSE,1010,acru,5,2,
7/27/2010,"XIAOLI, CHRIS, KAREN",1020,South,97,0,,1020S,,FALSE,1011,paqu,3,2,
7/27/2010,"KAREN, XIAOLI, CHRIS",1020,West,98,0,,1020W,,FALSE,1012,acru,3.5,4,
7/27/2010,"KAREN, XIAOLI, CHRIS",1020,West,98,0,,1020W,,FALSE,1013,acru,3.5,4,
7/27/2010,"KAREN, XIAOLI, CHRIS",1020,West,98,0,,1020W,,FALSE,1014,acru,1.5,2,
7/27/2010,"KAREN, XIAOLI, CHRIS",1020,West,98,0,,1020W,,FALSE,1015,fram,6.5,4,
9/14/2010,"NILS, JENNY",1026,East,99,0,,1026E,,FALSE,3772,fram,7,2,
9/14/2010,"NILS, JENNY",1026,East,99,0,,1026E,,FALSE,3773,ulru,4.5,4,
9/14/2010,"NILS, JENNY",1026,East,99,0,,1026E,,FALSE,3774,ulru,16,9,
9/14/2010,"NILS, JENNY",1026,East,99,0,,1026E,,FALSE,3775,paqu,3,2,
9/14/2010,"NILS, JENNY",1026,East,99,0,,1026E,,FALSE,3776,ceca,3.5,2,
9/14/2010,"NILS, JENNY",1026,East,99,0,,1026E,,FALSE,3777,paqu,4,1,
9/14/2010,"NILS, JENNY",1026,East,99,0,,1026E,,FALSE,3778,fram,6.5,2,
9/14/2010,"NILS, JENNY",1026,East,99,0,,1026E,,FALSE,3779,prse,7,3,
10/14/2010,"NILS, JENNY",1026,South,96,0,,1026S,,FALSE,3780,fram,6,1,
10/14/2010,"NILS, JENNY",1026,South,96,0,,1026S,,FALSE,3781,qual,6.5,3,
10/14/2010,"NILS, JENNY",1026,South,96,0,,1026S,,FALSE,3782,cagl,6,6,
10/14/2010,"NILS, JENNY",1026,South,96,0,,1026S,,FALSE,3783,fram,7.5,4,
10/14/2010,"NILS, JENNY",1026,South,96,0,,1026S,,FALSE,3784,syor,32,>50,
10/14/2010,"NILS, JENNY",1026,South,96,0,,1026S,,FALSE,3785,ulru,23,3,
10/14/2010,"NILS, JENNY",1026,South,96,0,,1026S,,FALSE,3786,syor,37,44,
10/14/2010,"NILS, JENNY",1026,South,96,0,,1026S,,FALSE,3787,syor,34,30,
10/14/2010,"NILS, JENNY",1026,South,96,0,,1026S,,FALSE,3788,fram,9,3,
10/14/2010,"NILS, JENNY",1026,South,96,0,,1026S,,FALSE,3789,fram,5.5,3,
10/14/2010,"NILS, JENNY",1026,South,96,0,,1026S,,FALSE,3790,nysy,5.5,2,
9/14/2010,"NILS, JENNY",1026,West,96,1,mivi,1026W,,FALSE,3791,fram,12.5,6,
9/14/2010,"NILS, JENNY",1026,West,96,1,mivi,1026W,,FALSE,3792,fram,13,2,
9/14/2010,"NILS, JENNY",1026,West,96,1,mivi,1026W,,FALSE,3793,syor,29.5,40,
9/14/2010,"NILS, JENNY",1026,West,96,1,mivi,1026W,,FALSE,3794,ulru,6,2,
9/14/2010,"NILS, JENNY",1026,West,96,1,mivi,1026W,,FALSE,3795,prav,7,2,
9/14/2010,"NILS, JENNY",1026,West,96,1,mivi,1026W,,FALSE,3796,syor,5.5,5,
9/14/2010,"NILS, JENNY",1026,West,96,1,mivi,1026W,,FALSE,3797,ulru,9.5,1,
9/1/2010,"CHRIS, KAREN",1029,East,98,1,mivi,1029E,,FALSE,2557,fram,9,4,
9/1/2010,"CHRIS, KAREN",1029,East,98,1,mivi,1029E,,FALSE,2558,ceoc,8,4,
9/1/2010,"CHRIS, KAREN",1029,East,98,1,mivi,1029E,,FALSE,2561,amar,8,7,
9/1/2010,"CHRIS, KAREN",1029,East,98,1,mivi,1029E,,FALSE,2562,fram,7.5,2,
9/1/2010,"CHRIS, KAREN",1029,East,98,1,mivi,1029E,,FALSE,2563,fram,8,4,
9/1/2010,"CHRIS, KAREN",1029,East,98,1,mivi,1029E,,FALSE,3905-00,fram,6,2,changed from 2559 in 2010
9/1/2010,"CHRIS, KAREN",1029,East,98,1,mivi,1029E,,FALSE,3906-00,fram,6.5,2,chaned from 2560 in 2010
9/1/2010,"KAREN, CHRIS",1029,South,95,1,mivi,1029S,,FALSE,2564,ceca,5,2,
9/1/2010,"KAREN, CHRIS",1029,South,95,1,mivi,1029S,,FALSE,2565,syor,25,>50,
9/1/2010,"KAREN, CHRIS",1029,South,95,1,mivi,1029S,,FALSE,2566,fram,7,2,
9/1/2010,"KAREN, CHRIS",1029,South,95,1,mivi,1029S,,FALSE,2567,vipr,9,8,
9/1/2010,"KAREN, CHRIS",1029,South,95,1,mivi,1029S,,FALSE,2568,fram,16,4,
9/1/2010,"KAREN, CHRIS",1029,South,95,1,mivi,1029S,,FALSE,2569,CONIFER SP,3,0,
9/1/2010,"KAREN, CHRIS",1029,South,95,1,mivi,1029S,,FALSE,2570,fram,20,2,
9/1/2010,"CHRIS, KAREN",1029,West,93,7,mivi,1029W,,FALSE,2571,fram,4.5,2,2 cotyl
9/1/2010,"CHRIS, KAREN",1029,West,93,7,mivi,1029W,,FALSE,2572,fram,4,2,
9/1/2010,"CHRIS, KAREN",1029,West,93,7,mivi,1029W,,FALSE,2573,vitis,3.5,4,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,899,loja,47,9,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,900,fram,6.5,2,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,901,libe,13,4,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,902,libe,10,3,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,903,fram,9.5,2,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,904,fram,4,4,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,905,fram,5,2,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,906,fram,8.5,2,1 cotyl
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,907,ceoc,23.5,6,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,908,ceoc,175,>50,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,909,fram,8,2,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,910,fram,3,2,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,911,loja,22,1,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,912,fram,5,2,2 cotyl
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,913,fram,6,2,1 cotyl
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,914,paqu,15,4,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,915,loja,6,2,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,916,fram,7.5,2,1 cotyl
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,917,prse,18.5,9,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,918,prse,27,4,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,919,libe,6,2,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,920,libe,13,3,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,921,libe,10.5,4,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,922,libe,8,2,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,923,fram,4.5,2,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,924,fram,5,2,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,925,fram,7,2,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,926,fram,7,2,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,927,fram,5.5,2,1 cotyl
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,928,quve,73,15,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,929,libe,8.5,4,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,930,fram,4,2,2 cotyl
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,931,fram,5,2,1 cotyl
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,932,prse,31,3,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,933,loja,19,1,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,934,cagl,26.5,2,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,935,fram,5,2,1 cotyl
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,936,loja,12,3,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,937,ulru,9,2,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,938,libe,16,6,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,939,loja,18.5,5,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,940,fram,12.5,2,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,941,libe,11.5,5,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,942,fram,7,2,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,943,fram,2,2,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,944,loja,16.5,1,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,945,libe,12.5,5,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,946,libe,13,4,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,947,fram,7,2,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,948,fram,5.5,2,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,949,fram,7,2,1 cotyl
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,950,loja,14.5,2,
7/24/2010,"MOLLY, XIAOLI",1104,East,70,5,,1104E,,TRUE,951,libe,103,>50,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,952,caca,155,>50,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,953,fram,5.5,2,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,954,libe,22,14,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,955,fram,4.5,1,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,956,paqu,1,1,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,957,fram,12,2,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,958,fram,5,2,1 cotyl
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,959,fram,7,2,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,960,fram,7,2,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,961,fram,6,2,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,962,fram,6,2,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,963,fram,6,2,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,964,fram,7,2,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,965,fram,6.5,2,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,966,fram,8.5,2,1 cotyl
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,967,fram,3,2,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,968,loja,4.5,2,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,969,fram,5,2,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,970,fram,7,2,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,971,fram,7,2,1 cotyl
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,972,fram,7.5,2,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,973,fram,6.5,2,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,974,loja,11,2,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,975,loja,21,1,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,976,fram,6,1,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,977,fram,6,2,1 cotyl
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,978,fram,7.5,1,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,979,fram,8,2,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,980,libe,13,4,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,981,fram,8,2,1 cotyl
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,982,cagl,14.5,4,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,983,fram,4,2,1 cotyl
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,984,loja,19,3,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,985,fram,8,2,1 cotyl
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,986,libe,107,>50,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,987,loja,4,1,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,988,fram,8,2,1 cotyl
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,989,fram,6.5,2,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,990,fram,7,1,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,991,fram,7,2,1 cotyl
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,992,fram,7,2,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,993,loja,26,3,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,994,libe,8,6,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,995,fram,24.5,2,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,996,libe,12,6,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,997,loja,29,6,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,998,loja,15,2,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,999,caca,4,2,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,1000,libe,8,4,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,1501,fram,4.5,1,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,1502,loja,16.5,4,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,1503,ceca,5,2,
7/27/2010,"MOLLY, XIAOLI",1104,South,75,3,,1104S,,TRUE,1504,fram,5,2,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1505,fram,5.5,2,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1506,fram,5,2,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1507,libe,9,2,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1508,syor,30,2,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1509,fram,6,2,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1510,fram,4,2,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1511,fram,6,2,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1513,loja,15,7,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1514,fram,14.5,3,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1515,loja,3.5,3,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1516,loja,15,3,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1517,fram,5,2,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1518,fram,6,2,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1519,paqu,5,1,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1520,fram,4.5,2,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1521,loja,20,5,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1522,fram,11,4,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1523,fram,9,1,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1524,fram,6,2,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1525,prav,10.5,4,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1526,fram,7,2,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1527,prav,19.5,12,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1528,libe,7,3,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1529,loja,29.5,2,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1530,libe,9,2,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1531,fram,6,2,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1532,fram,3,2,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1533,vitis,5.5,1,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1534,fram,4.5,2,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1535,fram,6,2,1 cotyl
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1536,fram,6,1,2 cotyl
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1537,cagl,5,1,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1538,libe,9.5,4,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1539,cagl,7.5,2,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1540,fram,6,2,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1541,fram,6,2,
8/23/2010,"XIAOLI, KAREN",1104,West,98,1,"prav,loja",1104W,,TRUE,1542,fram,7.5,2,
7/21/2010,"HB, MH, AC",1110,East,25,0,,1110E,,TRUE,544,cagl,18,2,
7/21/2010,"HB, MH, AC",1110,East,25,0,,1110E,,TRUE,545,fram,9,2,
7/21/2010,"HB, MH, AC",1110,East,25,0,,1110E,,TRUE,546,ceca,36.5,14,
7/21/2010,"HB, MH, AC",1110,East,25,0,,1110E,,TRUE,547,quru,28,1,
7/21/2010,"HB, MH, AC",1110,East,25,0,,1110E,,TRUE,548,cagl,7.5,2,
7/21/2010,"HB, MH, AC",1110,East,25,0,,1110E,,TRUE,549,paqu,18.5,1,
